datetime_index,ICE Cocoa Warehouse Stock Total Bags - INVENTORY VOLUME,Cocoa-ICCO Daily Price US$/MT,CSCE-COCOA COML. LONG - OPEN INTEREST,CSCE-COCOA COM. LONG FUT - OPEN INTEREST,CSCE-COCOA COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA COML. SHORT - OPEN INTEREST,CSCE-COCOA COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA COM.SHORT INDEX - OPEN INTEREST,CSCE-COCOA INDEX TR LONG - OPEN INTEREST,CSCE-COCOA INDEX TR SHORT - OPEN INTEREST,CSCE-COCOA MAN-MONEY LONG - OPEN INTEREST,CSCE-COCOA M-M LG F - OPEN INTEREST,CSCE-COCOA MAN-MONEY SHORT - OPEN INTEREST,CSCE-COCOA M-M SH F - OPEN INTEREST,CSCE-COCOA M-M SP - OPEN INTEREST,CSCE-COCOA M-M SP F - OPEN INTEREST,CSCE-COCOA NON-COML. LONG - OPEN INTEREST,CSCE-COCOA N-COM. LONG FUT - OPEN INTEREST,CSCE-COCOA N-COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA NON-COML. SHORT - OPEN INTEREST,CSCE-COCOA N-COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA NC SH IT - OPEN INTEREST,CSCE-COCOA NON-COML. SPREAD - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA NON-REP. LONG - OPEN INTEREST,CSCE-COCOA N-REP. LONG FUT - OPEN INTEREST,CSCE-COCOA NR LG IT - OPEN INTEREST,CSCE-COCOA NON-REP. SHORT - OPEN INTEREST,CSCE-COCOA N-REP. SHORT FUT - OPEN INTEREST,CSCE-COCOA NR SH IT - OPEN INTEREST,CSCE-COCOA OTHER LONG - OPEN INTEREST,CSCE-COCOA OTHER LONG FUT - OPEN INTEREST,CSCE-COCOA OTHER SHORT - OPEN INTEREST,CSCE-COCOA OTHER SHORT FUT - OPEN INTEREST,CSCE-COCOA OTHER SPREADING - OPEN INTEREST,CSCE-COCOA OTHER SPREAD FUT - OPEN INTEREST,CSCE-COCOA PROD-USER LONG - OPEN INTEREST,CSCE-COCOA P-U LG FU - OPEN INTEREST,CSCE-COCOA PROD-USER SHORT - OPEN INTEREST,CSCE-COCOA P-U SH FU - OPEN INTEREST,CSCE-COCOA SWAP LONG - OPEN INTEREST,CSCE-COCOA SWAP LONG FUT - OPEN INTEREST,CSCE-COCOA SWAP SHORT - OPEN INTEREST,CSCE-COCOA SWAP SHORT FUT - OPEN INTEREST,CSCE-COCOA SWAP SPREADING - OPEN INTEREST,CSCE-COCOA SWAP SPREAD FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI - OPEN INTEREST,CSCE-COCOA TOTAL OI FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI INDEX - OPEN INTEREST,CSCE-COCOA TOTAL LONG - OPEN INTEREST,CSCE-COCOA TOTAL LONG FUT - OPEN INTEREST,CSCE-COCOA TOTAL LONG INDEX - OPEN INTEREST,CSCE-COCOA TOTAL SHORT - OPEN INTEREST,CSCE-COCOA TOTAL SHORT FUT - OPEN INTEREST,CSCE-COCOA TOT SH IT - OPEN INTEREST,S&P GSCI 1 Month Fwd Cocoa Index ER - EXCESS RETURN,S&P GSCI 1 Month Fwd Cocoa Index - PRICE INDEX,S&P GSCI 1 Month Fwd Cocoa Index TR - RETURN IND. (OFCL),S&P GSCI 3 Mth Fwd Cocoa ER - EXCESS RETURN,S&P GSCI 3 Mth Fwd Cocoa PI - PRICE INDEX,S&P GSCI 3 Mth Fwd Cocoa - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll - PRICE INDEX,S&P GSCI Cocoa Dynamic Roll TR - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx - PRICE INDEX,S&P GSCI 2MTH Fwd Cocoa Idx TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 12 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd XS - EXCESS RETURN,S&P GSCI Cocoa 6 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 6 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 6 Mth Fwd XS - EXCESS RETURN
2021-11-01,5305932,2458.01,145326,128637,123158,162200,151893,153112,55462,16953,42166,41719,37814,37782,32521,31263,55719,61920,27122,42821,42722,39653,68276,43168,63579,11908,11662,11908,7933,7604,7933,13553,20201,5007,4940,35754,11905,114909,100716,137753,130149,15933,14984,9963,8807,14484,12937,281229,245387,281229,269321,233725,269321,273296,237783,273296,66.6404,194.9064,120.6087,72.54,191.46,131.28,198.92,119.67,66.12,66.19,181.32,119.19,84.31,87.28,82.12,103.17,104.33,97.87
2021-11-02,5290754,2394.98,152280,133483,128683,164391,153613,152768,58435,24029,40488,40511,39496,39297,31470,30395,54263,61609,25016,46316,45535,39501,70184,46022,64593,12222,11792,12222,8059,7736,8059,13775,21098,6820,6238,38714,15627,118525,103496,138208,129862,18101,16980,10528,10744,15654,13007,288949,252906,288949,276727,241114,276727,280890,245170,280890,64.2074,187.7903,116.2054,69.89,184.47,126.49,191.66,115.3,63.7,63.77,174.7,114.84,82.32,85.22,80.18,100.08,101.21,94.94
2021-11-03,5289555,2374.13,152280,133483,128683,164391,153613,152768,58435,24029,40488,40511,39496,39297,31470,30395,54263,61609,25016,46316,45535,39501,70184,46022,64593,12222,11792,12222,8059,7736,8059,13775,21098,6820,6238,38714,15627,118525,103496,138208,129862,18101,16980,10528,10744,15654,13007,288949,252906,288949,276727,241114,276727,280890,245170,280890,63.3366,185.2435,114.6296,68.94,181.97,124.78,189.06,113.73,62.84,62.91,172.33,113.28,81.53,84.41,79.41,98.89,100.01,93.82
2021-11-04,5283404,2366.66,152280,133483,128683,164391,153613,152768,58435,24029,40488,40511,39496,39297,31470,30395,54263,61609,25016,46316,45535,39501,70184,46022,64593,12222,11792,12222,8059,7736,8059,13775,21098,6820,6238,38714,15627,118525,103496,138208,129862,18101,16980,10528,10744,15654,13007,288949,252906,288949,276727,241114,276727,280890,245170,280890,63.5671,185.9176,115.0469,69.19,182.63,125.23,189.75,114.15,63.07,63.14,172.96,113.7,81.79,84.68,79.67,99.13,100.25,94.04
2021-11-05,5279821,2344.07,152280,133483,128683,164391,153613,152768,58435,24029,40488,40511,39496,39297,31470,30395,54263,61609,25016,46316,45535,39501,70184,46022,64593,12222,11792,12222,8059,7736,8059,13775,21098,6820,6238,38714,15627,118525,103496,138208,129862,18101,16980,10528,10744,15654,13007,288949,252906,288949,276727,241114,276727,280890,245170,280890,62.6963,183.3708,113.4711,68.24,180.37,123.51,187.4,112.58,62.2,62.27,170.59,112.14,80.81,83.67,78.71,97.82,98.93,92.8
2021-11-08,5248538,2364.83,152280,133483,128683,164391,153613,152768,58435,24029,40488,40511,39496,39297,31470,30395,54263,61609,25016,46316,45535,39501,70184,46022,64593,12222,11792,12222,8059,7736,8059,13775,21098,6820,6238,38714,15627,118525,103496,138208,129862,18101,16980,10528,10744,15654,13007,288949,252906,288949,276727,241114,276727,280890,245170,280890,63.5159,185.7678,114.9549,69.11,182.84,125.09,189.96,114.02,63,63.09,172.82,113.61,81.72,84.61,79.6,98.89,100.01,93.82
2021-11-09,5229292,2351.48,153078,137758,131065,145744,136324,132898,56508,30744,37088,36815,56096,55941,20287,19409,51072,57241,21979,61650,61862,49155,51568,31562,46166,11973,11777,11973,8729,8590,8729,13984,20426,5553,5921,31281,12153,120966,108899,121305,114430,19668,19450,11995,12485,12444,9409,267691,238338,267691,255719,226561,255719,258962,229748,258962,63.1061,184.5693,114.2134,68.61,181.62,124.18,188.7,113.19,62.54,62.68,171.71,112.87,80.78,83.65,78.7,98.02,99.13,92.99
2021-11-10,5223279,2388.15,153078,137758,131065,145744,136324,132898,56508,30744,37088,36815,56096,55941,20287,19409,51072,57241,21979,61650,61862,49155,51568,31562,46166,11973,11777,11973,8729,8590,8729,13984,20426,5553,5921,31281,12153,120966,108899,121305,114430,19668,19450,11995,12485,12444,9409,267691,238338,267691,255719,226561,255719,258962,229748,258962,64.3867,188.3146,116.5312,69.99,185.34,126.67,192.56,115.46,63.79,63.95,175.19,115.16,82.05,85,79.97,99.84,100.97,94.72
2021-11-11,5209831,2406.73,153078,137758,131065,145744,136324,132898,56508,30744,37088,36815,56096,55941,20287,19409,51072,57241,21979,61650,61862,49155,51568,31562,46166,11973,11777,11973,8729,8590,8729,13984,20426,5553,5921,31281,12153,120966,108899,121305,114430,19668,19450,11995,12485,12444,9409,267691,238338,267691,255719,226561,255719,258962,229748,258962,64.9757,190.0375,117.5975,70.58,186.98,127.74,194.26,116.44,64.33,64.54,176.79,116.22,82.71,85.7,80.63,100.63,101.77,95.47
2021-11-12,5198177,2388.76,153078,137758,131065,145744,136324,132898,56508,30744,37088,36815,56096,55941,20287,19409,51072,57241,21979,61650,61862,49155,51568,31562,46166,11973,11777,11973,8729,8590,8729,13984,20426,5553,5921,31281,12153,120966,108899,121305,114430,19668,19450,11995,12485,12444,9409,267691,238338,267691,255719,226561,255719,258962,229748,258962,64.6684,189.1386,117.0414,70.27,186.17,127.19,193.42,115.93,64.05,64.23,175.96,115.67,82.41,85.4,80.34,100.28,101.41,95.13
2021-11-15,5188247,2417.37,153078,137758,131065,145744,136324,132898,56508,30744,37088,36815,56096,55941,20287,19409,51072,57241,21979,61650,61862,49155,51568,31562,46166,11973,11777,11973,8729,8590,8729,13984,20426,5553,5921,31281,12153,120966,108899,121305,114430,19668,19450,11995,12485,12444,9409,267691,238338,267691,255719,226561,255719,258962,229748,258962,64.8477,189.6629,117.3663,70.44,186.61,127.49,193.88,116.21,64.21,64.41,176.45,115.99,82.51,85.5,80.44,100.55,101.69,95.39
2021-11-16,5170135,2425,140296,124699,119355,140365,131752,128079,55822,29577,43171,43438,53453,53425,23897,21899,56257,63037,26025,58756,58516,46114,57099,35264,52450,11129,10926,11129,8562,8394,8562,13086,19599,5302,5091,33202,13365,110073,97406,117072,111178,17479,17692,10549,10973,12744,9601,264781,233926,264781,253652,223000,253652,256220,225532,256220,65.3855,191.236,118.3399,70.94,187.93,128.4,195.25,117.03,64.66,64.94,177.91,116.95,82.68,85.67,80.6,101.11,102.25,95.92
2021-11-17,5158726,2442.54,140296,124699,119355,140365,131752,128079,55822,29577,43171,43438,53453,53425,23897,21899,56257,63037,26025,58756,58516,46114,57099,35264,52450,11129,10926,11129,8562,8394,8562,13086,19599,5302,5091,33202,13365,110073,97406,117072,111178,17479,17692,10549,10973,12744,9601,264781,233926,264781,253652,223000,253652,256220,225532,256220,65.7697,192.3596,119.0353,71.47,189.33,129.35,196.71,117.9,65.14,65.32,178.95,117.64,82.84,85.84,80.76,101.78,102.93,96.56
2021-11-18,5150627,2461.45,140296,124699,119355,140365,131752,128079,55822,29577,43171,43438,53453,53425,23897,21899,56257,63037,26025,58756,58516,46114,57099,35264,52450,11129,10926,11129,8562,8394,8562,13086,19599,5302,5091,33202,13365,110073,97406,117072,111178,17479,17692,10549,10973,12744,9601,264781,233926,264781,253652,223000,253652,256220,225532,256220,66.3075,193.9326,120.0089,72.11,191.02,130.51,198.47,118.96,65.73,65.86,180.42,118.6,83.49,86.51,81.39,102.61,103.77,97.35
2021-11-19,5140247,2458.2,140296,124699,119355,140365,131752,128079,55822,29577,43171,43438,53453,53425,23897,21899,56257,63037,26025,58756,58516,46114,57099,35264,52450,11129,10926,11129,8562,8394,8562,13086,19599,5302,5091,33202,13365,110073,97406,117072,111178,17479,17692,10549,10973,12744,9601,264781,233926,264781,253652,223000,253652,256220,225532,256220,66.1538,193.4832,119.7309,71.97,190.65,130.26,198.08,118.73,65.6,65.71,180,118.33,83.46,86.48,81.36,102.57,103.73,97.31
2021-11-22,5140247,2465.78,140296,124699,119355,140365,131752,128079,55822,29577,43171,43438,53453,53425,23897,21899,56257,63037,26025,58756,58516,46114,57099,35264,52450,11129,10926,11129,8562,8394,8562,13086,19599,5302,5091,33202,13365,110073,97406,117072,111178,17479,17692,10549,10973,12744,9601,264781,233926,264781,253652,223000,253652,256220,225532,256220,66.2819,193.8577,119.9631,72.14,191.1,130.56,198.54,119.01,65.75,65.83,180.35,118.55,83.56,86.58,81.46,102.73,103.9,97.46
2021-11-23,5117401,2461.39,139706,123689,119567,150573,141399,138515,56240,30657,45907,46166,43390,43356,25095,22892,58197,65168,27109,49163,49243,35576,59403,37034,54391,10581,10355,10581,8748,8570,8748,12290,19002,5774,5887,34308,14142,108497,95469,122797,116657,15968,16547,12534,13069,15242,11673,267887,236246,267887,257306,225891,257306,259139,227676,259139,65.7697,192.3596,119.0362,71.77,190.14,129.91,197.55,118.41,65.42,65.32,178.95,117.64,83.29,86.31,81.2,102.26,103.41,97.01
2021-11-24,5121296,2405.4,139706,123689,119567,150573,141399,138515,56240,30657,45907,46166,43390,43356,25095,22892,58197,65168,27109,49163,49243,35576,59403,37034,54391,10581,10355,10581,8748,8570,8748,12290,19002,5774,5887,34308,14142,108497,95469,122797,116657,15968,16547,12534,13069,15242,11673,267887,236246,267887,257306,225891,257306,259139,227676,259139,64.3354,188.1648,116.4406,70.16,185.87,126.99,193.11,115.75,63.95,63.9,175.05,115.07,81.73,84.69,79.68,99.92,101.05,94.79
2021-11-25,5121296,2380.33,139706,123689,119567,150573,141399,138515,56240,30657,45907,46166,43390,43356,25095,22892,58197,65168,27109,49163,49243,35576,59403,37034,54391,10581,10355,10581,8748,8570,8748,12290,19002,5774,5887,34308,14142,108497,95469,122797,116657,15968,16547,12534,13069,15242,11673,267887,236246,267887,257306,225891,257306,259139,227676,259139,64.3354,188.1648,116.4406,70.16,185.87,126.99,193.11,115.75,63.95,63.9,175.05,115.07,81.73,84.69,79.68,99.92,101.05,94.79
2021-11-26,5121296,2319.05,139706,123689,119567,150573,141399,138515,56240,30657,45907,46166,43390,43356,25095,22892,58197,65168,27109,49163,49243,35576,59403,37034,54391,10581,10355,10581,8748,8570,8748,12290,19002,5774,5887,34308,14142,108497,95469,122797,116657,15968,16547,12534,13069,15242,11673,267887,236246,267887,257306,225891,257306,259139,227676,259139,61.3645,179.4757,111.0639,67.14,177.85,121.51,184.78,110.76,61.19,60.95,166.97,109.76,79.28,82.15,77.29,96.08,97.17,91.15
2021-11-29,5110167,2303.33,139706,123689,119567,150573,141399,138515,56240,30657,45907,46166,43390,43356,25095,22892,58197,65168,27109,49163,49243,35576,59403,37034,54391,10581,10355,10581,8748,8570,8748,12290,19002,5774,5887,34308,14142,108497,95469,122797,116657,15968,16547,12534,13069,15242,11673,267887,236246,267887,257306,225891,257306,259139,227676,259139,60.9035,178.1273,110.23,66.58,176.38,120.51,183.25,109.84,60.69,60.49,165.71,108.94,78.66,81.51,76.68,95.25,96.33,90.36
2021-11-30,5091964,2275.53,155123,136428,133738,139333,129287,128754,55914,33877,41508,41002,65878,64790,25128,24308,53792,62102,24810,70109,69599,52358,61860,37865,56313,11917,11601,11917,11390,11245,11390,12283,21100,4231,4809,36733,13557,118910,105419,113789,106282,22389,20312,11720,12308,13824,10697,282692,247996,282692,270775,236395,270775,271303,236751,271303,60.084,175.7303,108.7468,65.8,174.32,119.1,181.11,108.56,59.98,59.68,163.48,107.47,78.04,80.87,76.08,94.26,95.32,89.42
2021-12-01,5084967,2281.29,155123,136428,133738,139333,129287,128754,55914,33877,41508,41002,65878,64790,25128,24308,53792,62102,24810,70109,69599,52358,61860,37865,56313,11917,11601,11917,11390,11245,11390,12283,21100,4231,4809,36733,13557,118910,105419,113789,106282,22389,20312,11720,12308,13824,10697,282692,247996,282692,270775,236395,270775,271303,236751,271303,60.2376,176.1798,109.0251,65.94,174.69,119.35,181.49,108.79,60.1,59.83,163.9,107.75,78.34,81.17,76.37,94.53,95.6,89.68
2021-12-02,5076358,2354.65,155123,136428,133738,139333,129287,128754,55914,33877,41508,41002,65878,64790,25128,24308,53792,62102,24810,70109,69599,52358,61860,37865,56313,11917,11601,11917,11390,11245,11390,12283,21100,4231,4809,36733,13557,118910,105419,113789,106282,22389,20312,11720,12308,13824,10697,282692,247996,282692,270775,236395,270775,271303,236751,271303,62.8244,183.7453,113.707,68.52,181.53,124.03,188.6,113.05,62.46,62.4,170.94,112.37,80.88,83.81,78.85,98.06,99.17,93.03
2021-12-03,5064966,2365.66,155123,136428,133738,139333,129287,128754,55914,33877,41508,41002,65878,64790,25128,24308,53792,62102,24810,70109,69599,52358,61860,37865,56313,11917,11601,11917,11390,11245,11390,12283,21100,4231,4809,36733,13557,118910,105419,113789,106282,22389,20312,11720,12308,13824,10697,282692,247996,282692,270775,236395,270775,271303,236751,271303,63.1829,184.794,114.3561,69,182.78,124.88,189.9,113.83,62.89,62.76,171.92,113.01,81.47,84.42,79.42,98.77,99.89,93.7
2021-12-06,5046295,2369.6,155123,136428,133738,139333,129287,128754,55914,33877,41508,41002,65878,64790,25128,24308,53792,62102,24810,70109,69599,52358,61860,37865,56313,11917,11601,11917,11390,11245,11390,12283,21100,4231,4809,36733,13557,118910,105419,113789,106282,22389,20312,11720,12308,13824,10697,282692,247996,282692,270775,236395,270775,271303,236751,271303,63.0037,184.2697,114.0321,68.77,182.19,124.48,189.29,113.46,62.69,62.58,171.43,112.69,81.14,84.08,79.1,98.49,99.61,93.44
2021-12-07,5033506,2375.23,148074,130734,126850,132769,122935,126948,56211,30334,42315,42396,66727,66259,26262,23859,56063,63483,26483,72770,72578,53663,60311,35872,54904,11993,11672,11993,10591,10376,10591,13748,21087,6043,6319,34049,12013,113809,100393,111298,104212,21012,20382,8218,8764,13252,9959,276441,241761,276441,264448,230089,264448,265850,231385,265850,63.6439,186.1423,115.1911,69.39,183.81,125.59,190.97,114.47,63.24,63.21,173.35,113.84,81.6,84.55,79.55,99.33,100.41,94.19
2021-12-08,5023181,2367.17,148074,130734,126850,132769,122935,126948,56211,30334,42315,42396,66727,66259,26262,23859,56063,63483,26483,72770,72578,53663,60311,35872,54904,11993,11672,11993,10591,10376,10591,13748,21087,6043,6319,34049,12013,113809,100393,111298,104212,21012,20382,8218,8764,13252,9959,276441,241761,276441,264448,230089,264448,265850,231385,265850,63.2598,185.0187,114.496,69.08,183,125.03,190.13,113.97,62.97,62.85,172.6,113.19,81.43,84.39,79.39,98.96,99.98,93.79
2021-12-09,5005431,2352.38,148074,130734,126850,132769,122935,126948,56211,30334,42315,42396,66727,66259,26262,23859,56063,63483,26483,72770,72578,53663,60311,35872,54904,11993,11672,11993,10591,10376,10591,13748,21087,6043,6319,34049,12013,113809,100393,111298,104212,21012,20382,8218,8764,13252,9959,276441,241761,276441,264448,230089,264448,265850,231385,265850,62.7732,183.5955,113.6154,68.55,181.6,124.08,188.68,113.1,62.48,62.37,171.51,112.32,80.91,83.85,78.88,98.19,99.14,93
2021-12-10,4974186,2356.03,148074,130734,126850,132769,122935,126948,56211,30334,42315,42396,66727,66259,26262,23859,56063,63483,26483,72770,72578,53663,60311,35872,54904,11993,11672,11993,10591,10376,10591,13748,21087,6043,6319,34049,12013,113809,100393,111298,104212,21012,20382,8218,8764,13252,9959,276441,241761,276441,264448,230089,264448,265850,231385,265850,63.1573,184.7191,114.3109,68.91,182.56,124.73,189.67,113.69,62.81,62.72,172.68,112.95,81.27,84.22,79.23,98.65,99.56,93.39
2021-12-13,4835940,2408.96,148074,130734,126850,132769,122935,126948,56211,30334,42315,42396,66727,66259,26262,23859,56063,63483,26483,72770,72578,53663,60311,35872,54904,11993,11672,11993,10591,10376,10591,13748,21087,6043,6319,34049,12013,113809,100393,111298,104212,21012,20382,8218,8764,13252,9959,276441,241761,276441,264448,230089,264448,265850,231385,265850,64.8477,189.6629,117.3708,70.66,187.2,127.9,194.49,116.58,64.41,64.33,177.28,115.85,82.68,85.67,80.6,100.79,101.71,95.41
2021-12-14,4826168,2402.77,142263,123465,121363,134900,123419,129015,56899,30407,41840,42488,59580,59356,27644,24175,56549,64561,26660,65137,65662,46725,61636,35748,55526,12118,11485,12118,10892,10430,10892,14709,22073,5557,6306,33992,11573,110958,96358,114942,107327,19849,19934,8503,8919,11455,7173,272565,235259,272565,260447,223774,260447,261673,224829,261673,64.1305,187.5655,116.073,70.11,185.72,126.89,192.96,115.66,63.9,63.82,175.89,114.94,82.35,85.33,80.28,100.32,101.24,94.96
2021-12-15,4813746,2431.34,142263,123465,121363,134900,123419,129015,56899,30407,41840,42488,59580,59356,27644,24175,56549,64561,26660,65137,65662,46725,61636,35748,55526,12118,11485,12118,10892,10430,10892,14709,22073,5557,6306,33992,11573,110958,96358,114942,107327,19849,19934,8503,8919,11455,7173,272565,235259,272565,260447,223774,260447,261673,224829,261673,65.2318,190.7865,118.0664,71.33,188.96,129.11,196.33,117.68,65.02,64.94,178.95,116.94,83.43,86.45,81.33,101.82,102.75,96.39
2021-12-16,4810259,2439.42,142263,123465,121363,134900,123419,129015,56899,30407,41840,42488,59580,59356,27644,24175,56549,64561,26660,65137,65662,46725,61636,35748,55526,12118,11485,12118,10892,10430,10892,14709,22073,5557,6306,33992,11573,110958,96358,114942,107327,19849,19934,8503,8919,11455,7173,272565,235259,272565,260447,223774,260447,261673,224829,261673,65.2318,190.7865,118.0666,71.36,189.04,129.16,196.4,117.73,65.04,64.96,179.02,116.99,83.33,86.35,81.23,101.94,102.88,96.5
2021-12-17,4734236,2400.57,142263,123465,121363,134900,123419,129015,56899,30407,41840,42488,59580,59356,27644,24175,56549,64561,26660,65137,65662,46725,61636,35748,55526,12118,11485,12118,10892,10430,10892,14709,22073,5557,6306,33992,11573,110958,96358,114942,107327,19849,19934,8503,8919,11455,7173,272565,235259,272565,260447,223774,260447,261673,224829,261673,63.9513,187.0412,115.749,70.25,186.09,127.15,193.34,115.89,64.03,63.95,176.24,115.17,82.25,85.23,80.18,100.51,101.44,95.15
2021-12-20,4729506,2343.55,142263,123465,121363,134900,123419,129015,56899,30407,41840,42488,59580,59356,27644,24175,56549,64561,26660,65137,65662,46725,61636,35748,55526,12118,11485,12118,10892,10430,10892,14709,22073,5557,6306,33992,11573,110958,96358,114942,107327,19849,19934,8503,8919,11455,7173,272565,235259,272565,260447,223774,260447,261673,224829,261673,62.056,181.4981,112.3192,68.22,180.72,123.48,187.76,112.55,62.18,62.1,171.15,111.84,80.68,83.61,78.66,98.1,99,92.86
2021-12-21,4711917,2369.64,142416,122521,120380,137085,125055,130176,55699,31734,39304,40263,54028,54005,27556,23824,52189,60704,24859,59503,60001,41011,65009,38004,58676,12114,11806,12114,10131,9975,10131,12886,20441,5475,5996,37453,14180,106798,91425,114175,105825,21607,21168,8899,9302,14010,9928,271727,233035,271727,259614,221229,259614,261597,223060,261597,63.0037,184.2697,114.0346,69.08,183,125.03,190.13,113.97,62.97,62.89,173.31,113.26,81.08,84.02,79.04,98.73,99.64,93.46
2021-12-22,4711917,2376.01,142416,122521,120380,137085,125055,130176,55699,31734,39304,40263,54028,54005,27556,23824,52189,60704,24859,59503,60001,41011,65009,38004,58676,12114,11806,12114,10131,9975,10131,12886,20441,5475,5996,37453,14180,106798,91425,114175,105825,21607,21168,8899,9302,14010,9928,271727,233035,271727,259614,221229,259614,261597,223060,261597,63.1573,184.7191,114.313,69.36,183.74,125.54,190.9,114.43,63.22,63.14,174.01,113.71,81.66,84.63,79.61,99.6,100.52,94.29
2021-12-23,4696502,2383.89,142416,122521,120380,137085,125055,130176,55699,31734,39304,40263,54028,54005,27556,23824,52189,60704,24859,59503,60001,41011,65009,38004,58676,12114,11806,12114,10131,9975,10131,12886,20441,5475,5996,37453,14180,106798,91425,114175,105825,21607,21168,8899,9302,14010,9928,271727,233035,271727,259614,221229,259614,261597,223060,261597,63.3366,185.2435,114.6377,69.58,184.33,125.94,191.51,114.79,63.42,63.34,174.56,114.08,81.76,84.73,79.71,99.92,100.84,94.59
2021-12-24,4696502,2383.89,142416,122521,120380,137085,125055,130176,55699,31734,39304,40263,54028,54005,27556,23824,52189,60704,24859,59503,60001,41011,65009,38004,58676,12114,11806,12114,10131,9975,10131,12886,20441,5475,5996,37453,14180,106798,91425,114175,105825,21607,21168,8899,9302,14010,9928,271727,233035,271727,259614,221229,259614,261597,223060,261597,63.3366,185.2435,114.6377,69.58,184.33,125.94,191.51,114.79,63.42,63.34,174.56,114.08,81.76,84.73,79.71,99.92,100.84,94.59
2021-12-27,4688451,2389.26,142416,122521,120380,137085,125055,130176,55699,31734,39304,40263,54028,54005,27556,23824,52189,60704,24859,59503,60001,41011,65009,38004,58676,12114,11806,12114,10131,9975,10131,12886,20441,5475,5996,37453,14180,106798,91425,114175,105825,21607,21168,8899,9302,14010,9928,271727,233035,271727,259614,221229,259614,261597,223060,261597,63.0293,184.3446,114.0824,69.22,183.37,125.29,190.51,114.2,63.09,63.02,173.66,113.49,81.47,84.42,79.42,99.4,100.32,94.1
2021-12-28,4688550,2395.82,140818,121644,118302,138282,126530,131197,56672,30260,40233,40878,51136,51093,28628,24922,52431,60559,25017,56880,57309,40447,66897,40093,60155,11859,11367,11859,9947,9731,9947,12198,19681,5744,6216,38269,15171,104332,89513,113811,105805,21428,21232,9414,9826,15058,10899,272006,233663,272006,260146,222296,260146,262059,223932,262059,63.6439,186.1423,115.1952,69.91,185.21,126.55,192.43,115.35,63.73,63.65,175.4,114.62,81.73,84.69,79.68,100.08,101,94.74
2021-12-29,4661831,2416.78,140818,121644,118302,138282,126530,131197,56672,30260,40233,40878,51136,51093,28628,24922,52431,60559,25017,56880,57309,40447,66897,40093,60155,11859,11367,11859,9947,9731,9947,12198,19681,5744,6216,38269,15171,104332,89513,113811,105805,21428,21232,9414,9826,15058,10899,272006,233663,272006,260146,222296,260146,262059,223932,262059,64.4123,188.3895,116.5862,70.72,187.34,128,194.64,116.68,64.46,64.38,177.42,115.95,82.51,85.51,80.44,101.23,102.16,95.82
2021-12-30,4675757,2450.1,140818,121644,118302,138282,126530,131197,56672,30260,40233,40878,51136,51093,28628,24922,52431,60559,25017,56880,57309,40447,66897,40093,60155,11859,11367,11859,9947,9731,9947,12198,19681,5744,6216,38269,15171,104332,89513,113811,105805,21428,21232,9414,9826,15058,10899,272006,233663,272006,260146,222296,260146,262059,223932,262059,65.5392,191.6854,118.6262,71.83,190.29,130.01,197.7,118.51,65.47,65.39,180.21,117.77,83.36,86.38,81.26,102.61,103.56,97.14
2021-12-31,4675757,2439.31,140818,121644,118302,138282,126530,131197,56672,30260,40233,40878,51136,51093,28628,24922,52431,60559,25017,56880,57309,40447,66897,40093,60155,11859,11367,11859,9947,9731,9947,12198,19681,5744,6216,38269,15171,104332,89513,113811,105805,21428,21232,9414,9826,15058,10899,272006,233663,272006,260146,222296,260146,262059,223932,262059,64.5403,188.764,116.8186,70.91,187.86,128.36,195.18,117,64.64,64.56,177.91,116.26,82.94,85.95,80.85,101.74,102.68,96.31
2022-01-03,4666967,2406.58,140818,121644,118302,138282,126530,131197,56672,30260,40233,40878,51136,51093,28628,24922,52431,60559,25017,56880,57309,40447,66897,40093,60155,11859,11367,11859,9947,9731,9947,12198,19681,5744,6216,38269,15171,104332,89513,113811,105805,21428,21232,9414,9826,15058,10899,272006,233663,272006,260146,222296,260146,262059,223932,262059,64.0025,187.191,115.8459,70.47,186.68,127.55,193.96,116.26,64.23,64.15,176.79,115.54,82.61,85.61,80.53,101.07,102,95.68
